#Parameters = {D_center=12; L1=25; L2=2.5; L3=2; L4=18; L_diff=2.83; L_sub=48.06; W_50=1.36; W_sub=48.06; Z_mid=24.03; cm=0.3; ct=12; g_slot=0.8; h1=2; h2=1; h3=2; h4=2; h_sub=9.75; hole_puncher=0.87365; hole_puncher1=1.7; needle_radius=0.635; nutrient_solution=0.01; pipe_OD=50; pipe_Ri=8; pipe_Ro=10; r_SRR=21.2; r_SRR_in=18.8; sigma_fluid=0.5; spacing=0.4; t_PDMS_microstrip=0.35; t_SRR=2; t_gnd=2; t_metal=0.5; t_microstrip=2; t_wall=2; w_channel=2; w_diff=2.83}
#"Frequency / GHz"	"S1,1 (59) [Magnitude / dB]"
#----------------------------------------------
3.7800000000000	-0.47997214775372
3.7840000000000	-0.47959496574541
3.7880000000000	-0.47931635844354
3.7920000000000	-0.47913763498842
3.7960000000000	-0.47906025388223
3.8000000000000	-0.47908581827717
3.8040000000000	-0.47921607115869
3.8080000000000	-0.47945289039620
3.8120000000000	-0.47979828363607
3.8160000000000	-0.48025438301435
3.8200000000000	-0.48082343966921
3.8240000000000	-0.48150781803627
3.8280000000000	-0.48230998991322
3.8320000000000	-0.48323252828353
3.8360000000000	-0.48427810089311
3.8400000000000	-0.48544946357743
3.8440000000000	-0.48674945334147
3.8480000000000	-0.48818098119884
3.8520000000000	-0.48974702478169
3.8560000000000	-0.49145062073757
3.8600000000000	-0.49329485693508
3.8640000000000	-0.49528286450470
3.8680000000000	-0.49741780974736
3.8720000000000	-0.49970288594799
3.8760000000000	-0.50214130513708
3.8800000000000	-0.50473628984819
3.8840000000000	-0.50749106492501
3.8880000000000	-0.51040884943548
3.8920000000000	-0.51349284875609
3.8960000000000	-0.51674624689281
3.9000000000000	-0.52017219910928
3.9040000000000	-0.52377382493571
3.9080000000000	-0.52755420163490
3.9120000000000	-0.53151635820326
3.9160000000000	-0.53566326998613
3.9200000000000	-0.53999785398725
3.9240000000000	-0.54452296495142
3.9280000000000	-0.54924139229867
3.9320000000000	-0.55415585798595
3.9360000000000	-0.55926901536951
3.9400000000000	-0.56458344913795
3.9440000000000	-0.57010167638070
3.9480000000000	-0.57582614885288
3.9520000000000	-0.58175925649044
3.9560000000000	-0.58790333222477
3.9600000000000	-0.59426065813789
3.9640000000000	-0.60083347299408
3.9680000000000	-0.60762398117550
3.9720000000000	-0.61463436304261
3.9760000000000	-0.62186678673428
3.9800000000000	-0.62932342141429
3.9840000000000	-0.63700645196581
3.9880000000000	-0.64491809512967
3.9920000000000	-0.65306061707665
3.9960000000000	-0.66143635240129
4.0000000000000	-0.67004772451980
4.0040000000000	-0.67889726745449
4.0080000000000	-0.68798764898500
4.0120000000000	-0.69732169514786
4.0160000000000	-0.70690241606732
4.0200000000000	-0.71673303310400
4.0240000000000	-0.72681700731201
4.0280000000000	-0.73715806920239
4.0320000000000	-0.74776024981734
4.0360000000000	-0.75862791312958
4.0400000000000	-0.76976578979200
4.0440000000000	-0.78117901227456
4.0480000000000	-0.79287315143959
4.0520000000000	-0.80485425462179
4.0560000000000	-0.81712888529608
4.0600000000000	-0.82970416443466
4.0640000000000	-0.84258781367467
4.0680000000000	-0.85578820043910
4.0720000000000	-0.86931438517666
4.0760000000000	-0.88317617091100
4.0800000000000	-0.89738415531621
4.0840000000000	-0.91194978556378
4.0880000000000	-0.92688541621650
4.0920000000000	-0.94220437047765
4.0960000000000	-0.95792100513855
4.1000000000000	-0.97405077960540
4.1040000000000	-0.99061032942711
4.1080000000000	-1.0076175447897
4.1120000000000	-1.0250916544910
4.1160000000000	-1.0430533159605
4.1200000000000	-1.0615247119482
4.1240000000000	-1.0805296545639
4.1280000000000	-1.1000936974226
4.1320000000000	-1.1202442567205
4.1360000000000	-1.1410107421508
4.1400000000000	-1.1624246986610
4.1440000000000	-1.1845199601490
4.1480000000000	-1.2073328163096
4.1520000000000	-1.2309021939633
4.1560000000000	-1.2552698543355
4.1600000000000	-1.2804806079044
4.1640000000000	-1.3065825486007
4.1680000000000	-1.3336273093287
4.1720000000000	-1.3616703409812
4.1760000000000	-1.3907712173477
4.1800000000000	-1.4209939685655
4.1840000000000	-1.4524074460430
4.1880000000000	-1.4850857220889
4.1920000000000	-1.5191085278231
4.1960000000000	-1.5545617333180
4.2000000000000	-1.5915378743301
4.2040000000000	-1.6301367304372
4.2080000000000	-1.6704659598890
4.2120000000000	-1.7126417970213
4.2160000000000	-1.7567898186691
4.2200000000000	-1.8030457866508
4.2240000000000	-1.8515565740704
4.2280000000000	-1.9024811839110
4.2320000000000	-1.9559918691459
4.2360000000000	-2.0122753643776
4.2400000000000	-2.0715342398059
4.2440000000000	-2.1339883890950
4.2480000000000	-2.1998766634343
4.2520000000000	-2.2694586646949
4.2560000000000	-2.3430167110270
4.2600000000000	-2.4208579883939
4.2640000000000	-2.5033169012841
4.2680000000000	-2.5907576349666
4.2720000000000	-2.6835769399127
4.2760000000000	-2.7822071460189
4.2800000000000	-2.8871194095400
4.2840000000000	-2.9988271884756
4.2880000000000	-3.1178899315915
4.2920000000000	-3.2449169509454
4.2960000000000	-3.3805714258556
4.3000000000000	-3.5255744550266
4.3040000000000	-3.6807090292838
4.3080000000000	-3.8468237346669
4.3120000000000	-4.0248359067828
4.3160000000000	-4.2157338311589
4.3200000000000	-4.4205774046799
4.3240000000000	-4.6404964164958
4.3280000000000	-4.8766852387588
4.3320000000000	-5.1303921883949
4.3360000000000	-5.4029010590447
4.3400000000000	-5.6955012253593
4.3440000000000	-6.0094411491218
4.3480000000000	-6.3458578830912
4.3520000000000	-6.7056720540795
4.3560000000000	-7.0894336077138
4.3600000000000	-7.4970982787423
4.3640000000000	-7.9277088257579
4.3680000000000	-8.3789504329365
4.3720000000000	-8.8465512437195
4.3760000000000	-9.3235173779416
4.3800000000000	-9.7992464201462
4.3840000000000	-10.258681805538
4.3880000000000	-10.681872039795
4.3920000000000	-11.044542215553
4.3960000000000	-11.320382354371
4.4000000000000	-11.485354037526
4.4040000000000	-11.523189073225
4.4080000000000	-11.429922644550
4.4120000000000	-11.215100787073
4.4160000000000	-10.898963342568
4.4200000000000	-10.507188103522
4.4240000000000	-10.065694155711
4.4280000000000	-9.5971574990351
4.4320000000000	-9.1195153567826
4.4360000000000	-8.6459043882452
4.4400000000000	-8.1853307685630
4.4440000000000	-7.7435638320965
4.4480000000000	-7.3239833101320
4.4520000000000	-6.9282767665381
4.4560000000000	-6.5569720925734
4.4600000000000	-6.2098264071504
4.4640000000000	-5.8861022714021
4.4680000000000	-5.5847602154054
4.4720000000000	-5.3045910338777
4.4760000000000	-5.0443055201806
4.4800000000000	-4.8025944468644
4.4840000000000	-4.5781678813493
4.4880000000000	-4.3697802122200
4.4920000000000	-4.1762453335950
4.4960000000000	-3.9964450839282
4.5000000000000	-3.8293330950736
4.5040000000000	-3.6739355540485
4.5080000000000	-3.5293499256322
4.5120000000000	-3.3947423672062
4.5160000000000	-3.2693443456411
4.5200000000000	-3.1524488103597
4.5240000000000	-3.0434061669549
4.5280000000000	-2.9416202181115
4.5320000000000	-2.8465441835932
4.5360000000000	-2.7576768720663
4.5400000000000	-2.6745590499657
4.5440000000000	-2.5967700331901
4.5480000000000	-2.5239245138629
4.5520000000000	-2.4556696250726
4.5560000000000	-2.3916822402321
4.5600000000000	-2.3316664996376
4.5640000000000	-2.2753515543431
4.5680000000000	-2.2224895161625
4.5720000000000	-2.1728536021472
4.5760000000000	-2.1262364620355
4.5800000000000	-2.0824486777628
4.5840000000000	-2.0413174250675
4.5880000000000	-2.0026852884288
4.5920000000000	-1.9664092220124
4.5960000000000	-1.9323596509532
4.6000000000000	-1.9004197091864
4.6040000000000	-1.8704846121776
4.6080000000000	-1.8424611653675
4.6120000000000	-1.8162674120096
4.6160000000000	-1.7918324274665
4.6200000000000	-1.7690962711033
4.6240000000000	-1.7480101118716
4.6280000000000	-1.7285365498105
4.6320000000000	-1.7106501633548
4.6360000000000	-1.6943383220184
4.6400000000000	-1.6796023163484
4.6440000000000	-1.6664588728388
4.6480000000000	-1.6549421418386
4.6520000000000	-1.6451062727565
4.6560000000000	-1.6370287248188
4.6600000000000	-1.6308145054217
4.6640000000000	-1.6266015842442
4.6680000000000	-1.6245678023674
4.6720000000000	-1.6249396837215
4.6760000000000	-1.6280036611296
4.6800000000000	-1.6341203451756
4.6840000000000	-1.6437425721518
4.6880000000000	-1.6574380201629
4.6920000000000	-1.6759170741475
4.6960000000000	-1.7000661268339
4.7000000000000	-1.7309851668306
4.7040000000000	-1.7700254293087
4.7080000000000	-1.8188163753570
4.7120000000000	-1.8792583231605
4.7160000000000	-1.9534329477210
4.7200000000000	-2.0433429657603
4.7240000000000	-2.1503339595353
4.7280000000000	-2.2739997638182
4.7320000000000	-2.4104241794887
4.7360000000000	-2.5499905077482
4.7400000000000	-2.6759556324529
4.7440000000000	-2.7662018635938
4.7480000000000	-2.8001276300924
4.7520000000000	-2.7683469411528
4.7560000000000	-2.6779058126056
4.7600000000000	-2.5481666115577
4.7640000000000	-2.4012911340058
4.7680000000000	-2.2547956584881
4.7720000000000	-2.1191999579541
4.7760000000000	-1.9991452737489
4.7800000000000	-1.8955208403993
4.7840000000000	-1.8072650705729
4.7880000000000	-1.7325234886905
4.7920000000000	-1.6692785741990
4.7960000000000	-1.6156449231227
4.8000000000000	-1.5699801971902
4.8040000000000	-1.5309050288134
4.8080000000000	-1.4972831150338
4.8120000000000	-1.4681874303728
4.8160000000000	-1.4428646597659
4.8200000000000	-1.4207028756452
4.8240000000000	-1.4012040663363
4.8280000000000	-1.3839615885121
4.8320000000000	-1.3686420088314
4.8360000000000	-1.3549706267430
4.8400000000000	-1.3427199864494
4.8440000000000	-1.3317007731528
4.8480000000000	-1.3217545928197
4.8520000000000	-1.3127482329141
4.8560000000000	-1.3045690858134
4.8600000000000	-1.2971214855267
4.8640000000000	-1.2903237632051
4.8680000000000	-1.2841058699755
4.8720000000000	-1.2784074490973
4.8760000000000	-1.2731762653663
4.8800000000000	-1.2683669197251
4.8840000000000	-1.2639397925422
4.8880000000000	-1.2598601710232
4.8920000000000	-1.2560975255376
4.8960000000000	-1.2526249069020
4.9000000000000	-1.2494184423288
4.9040000000000	-1.2464569121979
4.9080000000000	-1.2437213933060
4.9120000000000	-1.2411949570161
4.9160000000000	-1.2388624129223
4.9200000000000	-1.2367100903955
4.9240000000000	-1.2347256517705
4.9280000000000	-1.2328979320610
4.9320000000000	-1.2312168009903
4.9360000000000	-1.2296730438616
4.9400000000000	-1.2282582583815
4.9440000000000	-1.2269647650407
4.9480000000000	-1.2257855290467
4.9520000000000	-1.2247140921330
4.9560000000000	-1.2237445128358
4.9600000000000	-1.2228713140503
4.9640000000000	-1.2220894368640
4.9680000000000	-1.2213941998150
4.9720000000000	-1.2207812628535
4.9760000000000	-1.2202465953888
4.9800000000000	-1.2197864478957
4.9840000000000	-1.2193973266285
4.9880000000000	-1.2190759710538
4.9920000000000	-1.2188193336696
4.9960000000000	-1.2186245619204
5.0000000000000	-1.2184889819599
